Year,Mo,Dy,Hr,Name,Latitude,Longitude,magnitude,deaths,location
1955,10,9,21,"PERU: MUNGUI,LA UNION PROV,AREQUIPA,TORO,COTAHUASI",-16.2,-71.3,,1,PERU
1955,10,10,8,PAPUA NEW GUINEA: BISMARCK SEA,-5.1,152.924,7.3,,PAPUA NEW GUINEA
1956,1,8,7,MEXICO: GUERRERO,17,-99.5,6.5,,MEXICO
1956,1,8,20,CHILE,-19,-70,7.1,,CHILE
1956,1,10,,TONGA ISLANDS,-20,-175,7.7,,TONGA ISLANDS
1956,1,12,5,HUNGARY,47.5,19.3,5.8,2,HUNGARY
1956,1,16,23,ECUADOR,-0.5,-80.5,7.3,,ECUADOR
1956,1,24,,NICARAGUA: PUERTO SAMOZA,12.2,-86.7,7.3,,NICARAGUA
1956,1,31,2,"BALKANS NW: SLOVENIA: ILIRSKA BISTRICA,KOSEZE",45.5,14.3,4.5,,BALKANS NW
1956,2,20,20,TURKEY: ESKISEHIR,40,30.5,5.8,4,TURKEY
1956,3,2,22,NEW ZEALAND: NORTH ISLAND,-38.9,175.7,5.3,,NEW ZEALAND
1956,3,5,23,"NE. HOKKAIDO ISLAND, JAPAN",44.3,144.1,,,"NE. HOKKAIDO ISLAND, JAPAN"
1956,3,16,19,LEBANON: LITANI,35.5,35.5,5.8,148,LEBANON
1956,4,19,18,SPAIN,37,-4,,7,SPAIN
1956,5,23,20,FIJI ISLANDS,-15,-179,7.5,,FIJI ISLANDS
1956,6,9,,AFGHANISTAN: KABUL,35.1,67.5,7.6,100,AFGHANISTAN
1956,7,9,3,GREECE: DODECANESE,36.9,26,7.8,53,GREECE
1956,7,9,3,GREECE: AEGEAN SEA,36.8,25.2,6.8,,GREECE
1956,7,16,15,MYANMAR (BURMA),22.2,95.7,7,38,MYANMAR (BURMA)
1956,7,18,6,INDONESIA: BANDA SEA,-5.5,130,7.5,,INDONESIA
1956,7,21,15,"INDIA: ANJAR, BHUJ, GANDHIDHAM, KANDLA",23,70,6.1,156,INDIA
1956,8,12,16,JAPAN: IZU PENINSULA,33.8,138.8,6.5,,JAPAN
1956,8,19,0,CHINA: SHANXI PROVINCE,37.8,114,5,,CHINA
1956,10,11,2,RUSSIA: KURIL ISLANDS,46,150.5,7.6,,RUSSIA
1956,10,31,14,IRAN: BASTAK,27.2,54.4,6.8,347,IRAN
1956,11,2,16,GREECE: VOLOS-AGRIA (MAGNESIA),39.5,23,5.7,,GREECE
1956,12,18,2,CHILE: ANTOFAGASTA,-25.5,-71,,,CHILE
1956,12,31,21,CHINA: HEBEI PROVINCE,40.5,115.5,5,,CHINA
1957,2,20,4,"TUNISIA: SIDI ABID,SIDI TOUIL (LA MEDJA),CAILLOUX",36.2,8.9,5.6,13,TUNISIA
1957,2,23,20,"TAIWAN: HUALIEN, TAIPEI",23.9,121.6,7.2,11,TAIWAN
1957,3,8,12,GREECE: STEPHANOVIKION-VELESTNON (MAGNESIA),39.4,22.8,7,2,GREECE
1957,3,9,14,ALASKA,51.292,-175.629,8.6,,ALASKA
1957,3,22,14,ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS,55,-165.2,7.5,,ALASKA
1957,4,14,19,SAMOA ISLANDS,-15.5,-173,7.5,,SAMOA ISLANDS
1957,4,16,4,INDONESIA: JAVA SEA,-4.6,107.1,7.5,,INDONESIA
1957,4,23,,IRAN: KACHU MESQAL,33.4,52.5,,16,IRAN
1957,4,24,19,TURKEY,36,28.5,6.9,,TURKEY
1957,4,25,2,"TURKEY: FETHIYE (LYCIA, ASIA MINOR)",36.4,28.7,7.1,18,TURKEY
1957,5,26,6,TURKEY: ABANT,40.7,30.9,7.1,500,TURKEY
1957,6,10,20,CHINA: SHANXI PROVINCE,38,112.5,5,,CHINA
1957,6,22,23,INDONESIA: NEW GUINEA: IRIAN JAYA,-1.5,137,7.3,,INDONESIA
1957,6,27,0,RUSSIA: CHITA,56.2,116.4,7.6,,RUSSIA
1957,7,2,0,"IRAN: HAZANDERAN, ABEGARM",36.1,52.7,6.6,1100,IRAN
1957,7,28,8,"MEXICO: ACAPULCO,MEXICO CITY",16.5,-99.1,7.9,65,MEXICO
1957,7,29,17,CHILE: ANTOFAGASTA,-23.5,-71.5,7,,CHILE
1957,9,5,,IRAN: JAHROM,28.3,53.3,,,IRAN
1957,9,24,8,PHILIPPINES,5.5,127.5,7.6,,PHILIPPINES
1957,9,26,,S. JAVA SEA,-8.2,107.3,,,S. JAVA SEA
1957,9,28,14,FIJI ISLANDS,-20.4,-178.5,7.5,,FIJI ISLANDS
1957,10,26,14,INDONESIA: KALIMANTAN ISLAND,-2,116,6,,INDONESIA
1957,11,29,22,BOLIVIA: S,-21,-66,7.8,,BOLIVIA
1957,11,,,SOLOMON ISLANDS,,,,,SOLOMON ISLANDS
1957,12,4,3,MONGOLIA,45.5,99.5,8.1,30,MONGOLIA
1957,12,13,1,IRAN: FARSINAJ,34.3,47.8,7.1,1200,IRAN
1957,12,17,13,SOLOMON ISLANDS: SANTA CRUZ ISLANDS,-12.3,166.7,7.8,,SOLOMON ISLANDS
1958,1,15,19,PERU: AREQUIPA,-16.5,-72,7.3,28,PERU
1958,1,16,2,IRAN,36.5,53,,,IRAN
1958,1,19,14,COLOMBIA-ECUADOR,1.5,-79.5,7.6,111,COLOMBIA-ECUADOR
1958,2,1,14,COLOMBIA,2,-79,,22,COLOMBIA
1958,2,7,23,CHINA: SICHUAN PROVINCE,31.5,104,6.2,,CHINA
1958,3,11,0,JAPAN: RYUKYU ISLANDS,25,125,7.5,,JAPAN
1958,4,21,22,INDONESIA: SUMATRA: BENGKULU,-4.5,104,6.7,,INDONESIA
1958,5,14,2,AZORES,38.5,-28.8,,,AZORES
1958,7,10,6,ALASKA: LITUYA BAY,58.37,-136.665,7.8,,ALASKA
1958,7,26,17,PERU: S,-13.5,-69,7.5,,PERU
1958,8,16,19,IRAN: FIRUZABAD,34.4,47.9,6.7,132,IRAN
1958,9,1,14,PERU: S,-18,-65,,4,PERU
1958,9,4,21,CHILE-ARGENTINA,-33.785,-70.112,6.8,7,CHILE-ARGENTINA
1958,9,17,12,RUSSIA: N. KURIL ISLANDS,49.3,156.4,,,RUSSIA
1958,9,21,16,IRAN,36,49,,20,IRAN
1958,9,25,1,CHINA: GUANGXI PROVINCE,22.5,109.5,5.8,,CHINA
1958,10,20,1,INDONESIA: JAVA: MALANG,-9.5,112.5,6.7,8,INDONESIA
1958,11,4,22,EAST PACIFIC RIDGE,-50,-115,6.1,,EAST PACIFIC RIDGE
1958,11,6,22,RUSSIA: KURIL ISLANDS: S,44.53,148.54,8.3,,RUSSIA
1958,11,12,20,RUSSIA: S. KURIL ISLANDS,44.2,148.8,,,RUSSIA
1958,11,18,10,ITALY: N,44.3,9.9,,,ITALY
1958,11,29,9,ITALY: N,44.4,8.8,,,ITALY
1959,1,22,5,"SANRIKU, JAPAN",37.5,142.2,,,"SANRIKU, JAPAN"
1959,1,26,6,ITALY: N,44.5,9.6,,,ITALY
1959,2,7,9,PERU-ECUADOR,-4,-81.5,7.4,,PERU-ECUADOR
1959,4,5,,"FRANCE: ST PAUL D'UBAYE,JAUSIERS,CEILLAC,VARS",44,6.8,5.5,,FRANCE
1959,4,9,12,RUSSIA: S. KURIL ISLANDS,44.3,149,5,,RUSSIA
1959,4,11,22,ITALY: CENTRAL,42.9,12.6,,,ITALY
1959,4,17,,ITALY: N,44.5,10.8,,,ITALY
1959,4,25,0,"TURKEY: KOYCEGIZ, MUGLA",37,28.7,6.3,,TURKEY
1959,4,26,20,TAIWAN: TAIPEI,24.78,122.7,7.5,2,TAIWAN
1959,5,4,7,RUSSIA: NEAR EAST COAST OF KAMCHATKA,52.5,159.5,8.2,1,RUSSIA
1959,5,24,19,MEXICO: OAXACA:,17,-96.3,6.8,,MEXICO
1959,6,14,0,BOLIVIA-NORTHERN CHILE,-20.369,-68,7.5,1,BOLIVIA-NORTHERN CHILE
1959,6,18,15,RUSSIA: NEAR KAMCHATKA,53.9,160.5,7,,RUSSIA
1959,7,2,18,CHINA: HENAN PROVINCE,31.8,115.3,5,,CHINA
1959,8,10,23,CHINA: SHAANXI PROVINCE,35.6,110.9,5.4,,CHINA
1959,8,15,8,TAIWAN,22.18,121.13,7,16,TAIWAN
1959,8,17,21,SOLOMON ISLANDS,-7.5,156,7.3,,SOLOMON ISLANDS
1959,8,18,6,MONTANA: HEBGEN LAKE,44.712,-111.215,7.7,28,MONTANA
1959,8,26,8,MEXICO: GULF OF CAMPECHE,18.3,-94.4,6.9,25,MEXICO
1959,9,1,11,ALBANIA,40.9,19.8,6.1,2,ALBANIA
1959,9,14,14,KERMADEC ISLANDS,-28.5,-177,7.7,,KERMADEC ISLANDS
1959,10,25,15,TURKEY: NINIA,39.1,41.6,6.2,18,TURKEY
1959,10,26,7,"SANRIKU, JAPAN",37.5,143.2,,,"SANRIKU, JAPAN"
1959,10,27,6,RUSSIA: KAMCHATKA,45.89,151.11,7.2,,RUSSIA
1959,11,7,,ALGERIA: BOU-MEDFA,36.4,2.6,5.5,,ALGERIA
1959,11,15,10,CHINA: XINGJIANG,38.75,75.317,6.4,,CHINA
1959,12,24,12,"PERU: AYACUCHO,POMABAMBA,MOYOBAMBA,HUAHUAPUQUIO",-13.5,-74,,7,PERU
1960,1,13,15,"PERU: AREQUIPA,CHUQUIBAMBA,CARAVELI,COTAHUASI",-15.75,-72.75,7.8,63,PERU
1960,1,15,9,"PERU: LIMA,NAZCA,ICA,HUANCAVELIC,PALPA,HUAITARA",-15,-75,7,63,PERU
1960,2,2,23,CHINA: GANSU PROVINCE,33.8,104.5,5.3,,CHINA
1960,2,21,8,ALGERIA: MELOUZA,36,4.1,5.6,47,ALGERIA
1960,2,29,23,MOROCCO: AGADIR,30.45,-9.62,5.9,13100,MOROCCO
1960,3,20,17,JAPAN: SANRIKU,39.8,143.4,7.5,,JAPAN
1960,3,23,0,JAPAN: SANRIKU,39.4,143.7,6.7,,JAPAN
1960,4,13,7,CHINA: JILIN PROVINCE,44.7,127,5.8,,CHINA
1960,4,24,12,IRAN: LAR,28,54.5,6,420,IRAN
1960,4,29,9,INDONESIA: CENTRAL SULAWESI: UNA-UNA ISLAND,-0.5,121.5,,,INDONESIA
1960,5,21,10,CHILE: CENTRAL,-37.872,-73.243,8.2,,CHILE
1960,5,22,19,"CHILE: PUERTO MONTT, VALDIVIA",-38.143,-73.407,9.5,2000,CHILE
1960,5,26,5,GREECE-ALBANIA,40,20,6.5,8,GREECE-ALBANIA
1960,6,11,15,PAPUA NEW GUINEA: W. SOLOMON SEA,-9.4,152.3,6.6,,PAPUA NEW GUINEA
1960,7,29,17,JAPAN: SANRIKU,40.3,142.5,6.7,,JAPAN
1960,7,30,2,ECUADOR,-1.5,-79,,11,ECUADOR
1960,8,27,15,INDIA: N,28.6,76.7,,,INDIA
1960,9,22,9,CONGO: LAKE TANGANYIKA,-3.6,29,6.6,24,CONGO
1960,10,7,,PHILIPPINES: PANAY,11.1,122.3,,3,PHILIPPINES
1960,11,1,8,CHILE: CONCEPCION,-38.5,-75.1,7.4,,CHILE
1960,11,9,10,CHINA: SICHUAN PROVINCE,32.7,103.7,6.8,,CHINA
1960,11,20,22,PERU,-6.8,-80.7,6.7,,PERU
1961,1,10,14,RUSSIA: KAMCHATKA,50.016,156.099,6.6,,RUSSIA
1961,1,16,7,JAPAN: KASHIMA,36,142.3,,,JAPAN
1961,1,16,11,JAPAN: KASHIMA,36,141.9,,,JAPAN
1961,1,16,12,JAPAN: KASHIMA,36.2,141.9,,,JAPAN
1961,2,4,8,INDIA,24.9,93.34,7.6,,INDIA
1961,2,12,21,RUSSIA: S. KURIL ISLANDS,43.2,147.9,,,RUSSIA
1961,2,26,18,JAPAN: MIYAZAKI,31.6,131.8,7.3,2,JAPAN
1961,3,7,10,KERMADEC ISLANDS,-28.3,-175.7,7.5,,KERMADEC ISLANDS
1961,3,7,19,CHINA: HUBEI PROVINCE,30.5,110,4.9,,CHINA
1961,3,16,13,INDONESIA: FLORES: ENDEH,-8.2,122,6.5,2,INDONESIA
1961,3,24,10,ITALY: SICILY,38,15.3,,15,ITALY
1961,4,4,21,CALIFORNIA: TERMINAL ISLAND,34,-118,,,CALIFORNIA
1961,4,13,16,CHINA: XINJIANG,39.8,77.7,6.8,,CHINA
1961,5,23,2,TURKEY,36.7,28.5,6.5,,TURKEY
1961,6,1,23,ETHIOPIA: KARAKORE,10.4,39.9,6.5,30,ETHIOPIA
1961,6,11,5,"IRAN: DEHKUYEH,KHANEH,LAR,SHAGHEB,NOKHRIZ,BIGHU",27.9,54.6,6.6,60,IRAN
1961,6,11,17,CHINA: YUNNAN PROVINCE,24.97,98.63,5.8,,CHINA
1961,6,16,10,COLOMBIA: NORTHEASTERN COLOMBIA,8.9,-73.4,6.5,,COLOMBIA
1961,6,27,0,IRAN,33.5,49.4,,5,IRAN
1961,6,27,7,CHINA: YUNNAN PROVINCE,27.73,99.75,6,,CHINA
1961,7,18,14,JAPAN: RYUKYU ISLANDS,29.6,131.8,,,JAPAN
1961,7,23,21,VANUATU ISLANDS,-18.421,168.411,7.3,,VANUATU ISLANDS
1961,8,1,5,SOLOMON ISLANDS,-9.849,160.614,6.4,,SOLOMON ISLANDS
1961,8,11,15,JAPAN: SE. HOKKAIDO ISLAND,42.9,145.6,,,JAPAN
1961,8,17,21,RUSSIA: S. KURIL ISLANDS,46.338,149.548,6.7,,RUSSIA
1961,8,19,5,JAPAN: HONSHU: W COAST,36,136.7,7.3,10,JAPAN
1961,8,31,1,PERU,-10.5,-70.7,7.5,,PERU
1961,9,1,0,SOUTH SANDWICH ISLANDS,-59.5,-27.3,7.5,,SOUTH SANDWICH ISLANDS
1961,9,5,,SOUTH SANDWICH ISLANDS,-58,-27,7.7,,SOUTH SANDWICH ISLANDS
1961,9,8,11,SOUTH SANDWICH ISLANDS,-56.26,-27.283,7.7,,SOUTH SANDWICH ISLANDS
1961,10,1,0,CHINA: GANSU PROVINCE,34.33,104.78,5.7,,CHINA
1961,10,14,7,IRAN,33.6,48.1,,2,IRAN
1961,10,18,16,"CHILE: VALDIVIA, CURICO",-36.7,-73,6.5,,CHILE
1961,11,15,7,JAPAN: SE. HOKKAIDO ISLAND,42.7,145.7,,,JAPAN
1961,12,20,13,COLOMBIA,4.6,-75.6,6.9,23,COLOMBIA
1962,1,7,10,BALKANS NW: CROATIA,43.3,17.1,5.9,4,BALKANS NW
1962,1,11,5,BALKANS NW: CROATIA,43.3,17.1,6.1,1,BALKANS NW
1962,2,14,6,CHILE: CENTRAL,-37.8,-72.5,7.3,,CHILE
1962,2,18,,"TUNISIA: GAFOUR,OUM-ZID,EL AKHOUAT",36,9,5.3,,TUNISIA
1962,3,12,11,COSTA RICA-PANAMA,8.008,-82.757,6.8,,COSTA RICA-PANAMA
1962,3,18,15,ALBANIA,40.9,19.5,6,15,ALBANIA
1962,3,18,20,CHINA: GUANGDONG PROVINCE,23.72,114.67,6.1,1,CHINA
1962,4,1,0,IRAN: MUSSAVIEH,33.6,59,,5,IRAN
1962,4,12,0,JAPAN: SANRIKU,38.073,142.741,7.2,,JAPAN
1962,4,18,19,"PERU: CASMA,HUARAZ,QUIRUVILCA,TRUJILLO",-10,-79,6.3,9,PERU
1962,4,23,4,CHINA: YUNNAN PROVINCE,23.6,106.1,5.5,,CHINA
1962,4,23,,"SE. HOKKAIDO ISLAND, JAPAN",42.2,143.9,,,"SE. HOKKAIDO ISLAND, JAPAN"
1962,4,25,,"FRANCE: CORRENCON,CHATEAU-BERNARD,LE GUA,RENCUREL",45,5.6,5.3,,FRANCE
1962,4,30,2,JAPAN: HONSHU: SENDAI,38.8,140.9,6.8,1,JAPAN
1962,5,11,14,MEXICO: S,17.2,-99.6,7,4,MEXICO
1962,5,19,14,MEXICO: S,17.2,-99.5,7.2,3,MEXICO
1962,5,21,12,CHINA: QINGHAI PROVINCE,37.1,96,6.8,,CHINA
1962,5,21,12,JAPAN: OFF COAST OF HONSHU ISLAND,41.8,142.4,5.7,,JAPAN
1962,5,28,22,GREECE: AEGEAN SEA,39.8,25,4.5,,GREECE
1962,6,11,7,BALKANS NW: BOSNIA-HERZEGOVINA,43.6,18.3,6.3,,BALKANS NW
1962,6,24,1,CHINA: YUNNAN PROVINCE,25.2,101.2,6.2,,CHINA
1962,7,26,8,PANAMA,7.5,-82,7.4,,PANAMA
1962,7,30,20,"COLOMBIA: MISTRATO, MANIZALES",5.2,-76.4,6.8,47,COLOMBIA
1962,8,19,18,CHINA: XINJIANG,44.68,81.58,6.4,,CHINA
1962,8,21,18,ITALY: S,41.4,15.5,6.1,16,ITALY
1962,8,28,10,GREECE: S,37.8,22.9,6.8,1,GREECE
1962,8,30,13,UTAH,41.8,-111.8,5.8,,UTAH
1962,9,1,19,IRAN: BUYIN-ZARA,35.63,49.87,7.2,12225,IRAN
1962,9,4,22,TURKEY: IGDIR,39.9,43.9,5.5,1,TURKEY
1962,9,14,0,GREECE: AEGEAN SEA: TURKEY: BALIKESIR,39.6,23.3,5.5,,GREECE
1962,10,5,20,"IRAN: TORBAT HEYDARIYEH, AKHMEDABAD",35.1,58.7,5,6,IRAN
1962,11,6,0,"IRAN: GAHKOM,GOLRUIYEH,PATKUIYEH,LAIGAZAN,GANJ",28.1,55.6,5.5,,IRAN
1962,12,17,9,CHINA: NINGXIA,38.12,106.27,5.5,,CHINA
1962,12,21,8,ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS,52.47,-168.54,6.5,,ALASKA
1963,1,31,2,"IRAN: KHENDODZHAN, DAKHNE-UDZHAK",36.9,57.8,4.5,4,IRAN
1963,2,13,8,"TAIWAN: TAIPEI, HSINCH",24.5,122.1,7.3,15,TAIWAN
1963,2,21,17,LIBYA: BARCE (AL MARJ),32.6,21,5.4,300,LIBYA
1963,3,24,12,IRAN: KARKHANEH,34.4,47.9,7.2,100,IRAN
1963,3,28,12,ITALY: S,40.8,15.6,,,ITALY
1963,3,31,2,IRAN: HENDOJAN,37,57.9,7,4,IRAN
1963,4,19,7,CHINA: QINGHAI PROVINCE,35.7,97,7,,CHINA
1963,4,23,9,CHINA: YUNNAN PROVINCE,25.8,99.5,6,,CHINA
1963,5,9,15,NICARAGUA: LEON,12.2,-86.9,5.5,,NICARAGUA
1963,5,18,12,INDONESIA: BALI,-8.2,115.6,6,,INDONESIA
1963,5,19,10,BALKANS NW: SLOVENIA: LJUBLJANA,46.1,14.8,4.9,,BALKANS NW
1963,6,21,13,CHINA: HEILONGJIANG PROVINCE,47.9,130.6,5.8,,CHINA
1963,6,30,7,IRAN: W,33.2,49.2,5.1,,IRAN
1963,7,26,4,BALKANS NW: MACEDONIA: SKOPJE,42.1,21.3,6,1070,BALKANS NW
1963,7,29,6,"IRAN: GAHKOM,LAIGAZAN,PATKUIYEH,GOLRUIYEH,GANJ",28.2,55.7,5.2,5,IRAN
1963,8,15,17,PERU: S,-13.8,-69.3,7.7,,PERU
1963,8,29,8,CHINA: XINJIANG,39.8,74.2,6.5,1,CHINA
1963,9,2,1,INDIA: KASHMIR: SW,33.9,74.8,5.3,80,INDIA
1963,9,15,0,SOLOMON ISLANDS,-10.472,165.77,7.5,,SOLOMON ISLANDS
1963,9,17,19,SOLOMON ISLANDS,-10.286,165.413,7.5,,SOLOMON ISLANDS
1963,9,18,,TURKEY: YALOVA: CINARCIK,40.75,29,6.1,1,TURKEY
1963,9,24,16,"PERU: HUAYLLACAYAN,CAJACAY,MALYAS,MALVAS,HUARAZ",-10.385,-78.022,7,1,PERU
1963,10,12,11,RUSSIA: S. KURIL ISLANDS,44.426,149.272,7.1,,RUSSIA
1963,10,13,5,RUSSIA: KURIL ISLANDS,44.77,149.798,8.5,,RUSSIA
1963,10,20,0,RUSSIA: KURIL ISLANDS,44.772,150.563,7.9,,RUSSIA
1963,11,4,1,INDONESIA: BANDA SEA,-6.86,129.58,8.3,,INDONESIA
1963,12,16,1,"INDONESIA: JAVA: LABUHAN, MENES, PONOROGO",-6.4,105.4,6.6,,INDONESIA
1963,12,18,0,TONGA TRENCH,-24.8,-176.6,7.5,,TONGA TRENCH
1964,1,8,22,INDONESIA: SULAWESI: PINRANG,-3.7,119.4,5.2,8,INDONESIA
1964,1,18,12,TAIWAN: TAINAN,23.2,120.6,7,107,TAIWAN
1964,2,13,10,CHINA: YUNNAN PROVINCE,26.1,101,5.4,,CHINA
1964,2,18,12,AZORES,38.8,-28.4,4.6,,AZORES
1964,3,28,3,ALASKA,61.017,-147.648,9.2,15,ALASKA
1964,4,2,1,INDONESIA: BANDA ACEH,5.9,95.7,7,,INDONESIA
1964,4,13,8,BALKANS NW: CROATIA,45.3,18.1,6,3,BALKANS NW
1964,5,7,5,TANZANIA,-4,34.9,6,1,TANZANIA
1964,5,7,7,JAPAN: NW. HONSHU ISLAND,40.3,139,6.9,,JAPAN
1964,5,7,20,JAPAN: NW. HONSHU ISLAND,40.4,139,6.6,,JAPAN
1964,6,14,12,"TURKEY: MALATYA,ADIYAMAN",38.1,38.3,6.1,8,TURKEY
1964,6,16,4,JAPAN: HONSHU: W COAST,38.65,139.2,7.5,26,JAPAN
1964,7,5,,VANUATU ISLANDS: ESPIRITU SANTO ISLANDS,-15.5,166.5,7.5,,VANUATU ISLANDS
1964,7,6,7,MEXICO: GUERRERO,18.3,-100.4,7.4,78,MEXICO
1964,7,24,8,RUSSIA: KAMCHATKA,47.159,153.876,6.8,,RUSSIA
1964,9,1,22,CHINA: SHANXI PROVINCE,35.1,111.6,4.7,,CHINA
1964,10,6,14,"TURKEY: MANYAS, BURSA, BALIKESIR",40.3,28.2,7,19,TURKEY
1964,11,17,8,PAPUA NEW GUINEA: NEW BRITAIN,-5.7,150.7,7.6,,PAPUA NEW GUINEA
1964,12,11,,"NW. HONSHU ISLAND, JAPAN",40.4,138.9,,,"NW. HONSHU ISLAND, JAPAN"
1964,12,27,,IRAN: S,27,54,,,IRAN
1965,1,1,21,ALGERIA: M'SILA,35.7,4.4,5.5,4,ALGERIA
1965,1,12,17,CHINA: SHANXI PROVINCE,35,111.63,5.5,,CHINA
1965,1,24,0,INDONESIA: SANANA ISLAND,-2.4,126.1,7.6,71,INDONESIA
1965,2,4,5,ALASKA: ALEUTIAN ISLANDS: RAT ISLANDS,51.29,178.55,8.7,,ALASKA
1965,2,10,16,IRAN: NW,37.6,47.1,5.1,20,IRAN
1965,2,23,22,CHILE: NORTHERN,-25.67,-70.63,7,,CHILE
1965,3,9,17,"GREECE: ALONISOS, SKOPELOS",39.4,24,6.3,38,GREECE
1965,3,14,15,AFGHANISTAN,36.3,70.7,7.3,,AFGHANISTAN
1965,3,22,22,CHILE: CENTRAL,-31.81,-71.26,6,,CHILE
1965,3,28,16,CHILE: CENTRAL,-32.4,-71.2,7.3,400,CHILE
1965,3,30,2,ALASKA: ALEUTIAN ISLANDS: RAT ISLANDS,50.32,177.93,7.6,,ALASKA
1965,3,31,9,GREECE,38.6,22.4,7.1,6,GREECE
1965,4,5,3,GREECE: SOUTHERN,37.7,21.8,6.2,32,GREECE
1965,4,19,23,"JAPAN: AICHI, SHIZOUKA PREFECTURES",34.9,138,6,1,JAPAN
1965,4,29,15,WASHINGTON: SEATTLE,47.4,-122.3,6.6,7,WASHINGTON
1965,5,3,10,EL SALVADOR: SAN MARCOS,13.5,-89.3,6,125,EL SALVADOR
1965,6,11,3,RUSSIA: KURIL ISLANDS,44.7,148.7,7.2,,RUSSIA
1965,6,21,0,"IRAN: HADJIABAD, SARKHUN, SARCHAHAN",28.1,55.9,6,,IRAN
1965,7,2,20,ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS,53.03,-167.55,6.5,,ALASKA
1965,7,3,11,CHINA: YUNNAN PROVINCE,22.4,101.6,6.1,,CHINA
1965,7,6,3,NORTH CORINTH GULF,38.267,22.3,6.3,1,NORTH CORINTH GULF
1965,8,11,22,VANUATU ISLANDS,-15.8,167.2,7.6,,VANUATU ISLANDS
1965,8,13,12,VANUATU ISLANDS,-15.9,166.8,7.3,,VANUATU ISLANDS
1965,8,23,19,"MEXICO: ME\XICO CITY, OAXACA",16.3,-95.8,7.8,6,MEXICO
1965,10,3,16,CHILE: SOUTHERN,-42.9,-75.13,6.5,,CHILE
1965,11,13,4,CHINA: XINJIANG PROVINCE,43.9,87.8,6.6,,CHINA
1966,1,31,2,CHINA: YUNNAN PROVINCE,27.9,99.7,5.1,,CHINA
1966,2,5,2,GREECE: CENTRAL,39.2,22,6.3,1,GREECE
1966,2,5,15,CHINA: YUNNAN PROVINCE,26.1,103.1,6.5,,CHINA
1966,2,13,10,CHINA: YUNNAN PROVINCE,26.1,103.1,6.2,,CHINA
1966,3,6,0,CHINA: HEBEI PROVINCE,37.47,115.03,5.2,,CHINA
1966,3,7,1,"TURKEY: VARTO, MUS",39.1,41.6,6,10,TURKEY
1966,3,7,21,CHINA: HEBEI PROVINCE,37.35,114.92,7.4,,CHINA
1966,3,12,16,TAIWAN,24.1,122.6,8,7,TAIWAN
1966,3,19,16,CHINA: HEBEI PROVINCE,37.27,114.97,5.6,,CHINA
1966,3,20,1,"UGANDA: KICHWAMBA, BONDIBOGYO",0.6,30.2,7,140,UGANDA
1966,3,22,8,CHINA: HEBEI PROVINCE,37.5,115.1,7.6,,CHINA
1966,3,26,15,CHINA: HEBEI PROVINCE,37.68,115.27,6.2,,CHINA
1966,4,20,14,CHINA: HEBEI PROVINCE,37.25,114.78,5.3,,CHINA
1966,4,26,,UZBEKISTAN: TASHKENT,41.2,69.1,,10,UZBEKISTAN
1966,5,2,23,TURKEY,38,42.6,4.8,,TURKEY
1966,6,15,0,SOLOMON ISLANDS: GUADALCANAL,-10.343,160.883,7.1,,SOLOMON ISLANDS
1966,6,27,10,NEPAL-INDIA,29.554,80.854,6.3,80,NEPAL-INDIA
1966,7,3,,TURKEY: MUS,38.5,41.3,,14,TURKEY
1966,7,12,0,TURKEY: BAGICI,38.9,41.3,4.6,12,TURKEY
1966,7,12,18,RUSSIA: BLACK SEA,44.75,37,5.5,,RUSSIA
1966,8,15,2,INDIA: N,28.7,78.9,5.6,15,INDIA
1966,8,19,12,TURKEY: VARTO,39.2,41.6,6.8,2394,TURKEY
1966,9,1,14,GREECE: SOUTHERN,37.5,22.1,5.9,1,GREECE
1966,9,4,22,COLOMBIA,4.6,-73.9,5.2,6,COLOMBIA
1966,9,19,5,CHINA: YUNNAN PROVINCE,24,97.7,5.4,,CHINA
1966,9,19,18,VENEZUELA,10.8,-69.5,5,,VENEZUELA
1966,9,28,14,CHINA: YUNNAN PROVINCE,27.5,100.1,6.4,,CHINA
1966,10,2,2,CHINA: JILIN PROVINCE,43.83,125.12,5.2,,CHINA
1966,10,17,21,"PERU: LIMA,HUACHO,HUAURA, CHANCAY,SUPE,SAN NICOLAS",-10.748,-78.638,8.1,110,PERU
1966,10,29,2,GREECE: CENTRAL,39.2,21.2,5.7,1,GREECE
1966,12,28,8,"CHILE: TALTAL, CATALINA",-25.5,-70.7,7.8,3,CHILE
1966,12,31,18,SOLOMON ISLANDS: SANTA CRUZ ISLANDS,-11.893,166.445,7.8,,SOLOMON ISLANDS
1966,12,31,22,SOLOMON ISLANDS: SANTA CRUZ ISLANDS,-12.334,166.684,7.2,,SOLOMON ISLANDS
1967,1,4,5,GREECE,38.4,22,6,,GREECE
1967,1,5,0,MONGOLIA,48.1,102.8,7.5,,MONGOLIA
1967,1,24,14,CHINA: SICHUAN PROVINCE,30.2,104.1,5.5,,CHINA
1967,2,9,14,ALBANIA: GJIROKASTEV,40,20.2,5.6,,ALBANIA
1967,2,9,15,"COLOMBIA: HUILA, NEIVA, RIVERA,SAN ANTONIO",2.9,-74.9,6.8,98,COLOMBIA
